,번호,제목,작성자,좋아요,주소
1449,448779,ENFJ 와 ENTJ 혼합 (엔프제7 : 엔티제3),ENTJ와ENFJ 그사이,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=29&userDisplay=50&menuid=128&boardtype=L&articleid=448779&referrerAllArticles=false
1450,448516,제 유형이 궁금해요,세티아,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=29&userDisplay=50&menuid=128&boardtype=L&articleid=448516&referrerAllArticles=false
1451,448493,좋아하는 유형,Isntp녕녕,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=29&userDisplay=50&menuid=128&boardtype=L&articleid=448493&referrerAllArticles=false
1452,448423,isfp ♡entj,겸둥찌니유니,8,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=29&userDisplay=50&menuid=128&boardtype=L&articleid=448423&referrerAllArticles=false
1453,448282,이런 특징은 어느 유형일까요?,Greenstar,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=448282&referrerAllArticles=false
1454,448258,혹시 f성향 강한 INTJ분들 있으신가요??,딩딩 INTJ 1w9,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=448258&referrerAllArticles=false
1455,448093,친구 엠비티아이 뭘까요!,님님 ISTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=448093&referrerAllArticles=false
1456,448031,자기혐오 많은 유형?,여 5w4,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=448031&referrerAllArticles=false
1457,447970,제 유형 감별좀 부탁드려요.,잘될거야,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=447970&referrerAllArticles=false
1458,447883,어릴때 제모습인데..어떤 유형같아 보이시나요,나나infp 4w5,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=447883&referrerAllArticles=false
1459,447784,디지몬캐릭터 mbti,밍뚜니 ENTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=447784&referrerAllArticles=false
1460,447642,인팁 8기능 태스트 해봤는데,래생 INTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=447642&referrerAllArticles=false
1461,447575,이 사람 무슨 유형인 것 같아요?,티크,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=447575&referrerAllArticles=false
1462,447538,첫인상 테스트래요,그냥INTJ,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=447538&referrerAllArticles=false
1463,447486,눈궁예 제가 해드립니다.,예사소년enfp,10,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=447486&referrerAllArticles=false
1464,447464,사랑의불시착,politintj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=447464&referrerAllArticles=false
1465,447218,9번 ISFX J/P 감별법(야매주의)+뻘소리,시트라 엔팁3w4 sx sp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=447218&referrerAllArticles=false
1466,447206,"T/F , J/P 간단 구별법",동님 ENTP A,17,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=447206&referrerAllArticles=false
1467,447138,애니어그렘 7w6이라는데 이게 뭔가요?,xNTP xNTP xNTP xNTP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=447138&referrerAllArticles=false
1468,447074,infj랑 isfj가 다른점이 있다면,IXFJ 꼬마,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=447074&referrerAllArticles=false
1469,447047,T는 ?이고 F는 !인가요..?,OWL EiNTP,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=447047&referrerAllArticles=false
1470,447045,조주빈 불건강infj 같지 않나요?,infpj227,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=447045&referrerAllArticles=false
1471,446955,기본프사가 제일 많을 것 같은 유형은?,피냅,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=446955&referrerAllArticles=false
1472,446892,친구유형이 궁금해요,뭉게구름ISFJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=446892&referrerAllArticles=false
1473,446877,너bti 어떤 유형느낌같나요?,별순이이,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=446877&referrerAllArticles=false
1474,446727,제가 무슨유형인지 모르겠어요,깜콩,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=446727&referrerAllArticles=false
1475,446551,S유형 고지식하나요?,스카이저 Estp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=446551&referrerAllArticles=false
1476,446402,Istp와 istj,Istp녕녕,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=446402&referrerAllArticles=false
1477,446401,MBTI별 금지하면 미치는것들을 봤는데요,INFP ISFJ 정말똘망,10,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=446401&referrerAllArticles=false
1478,446354,isfp vs infp,sn반반,6,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=446354&referrerAllArticles=false
1479,446342,갭차이 누가누가 더 대박인가,Istp녕녕,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=446342&referrerAllArticles=false
1480,446126,Mbti별 만우절 반응,Istp녕녕,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=446126&referrerAllArticles=false
1481,446076,둘 중 더 팩폭러는?,Istp녕녕,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=446076&referrerAllArticles=false
1482,445900,인지기능 테스트..,퍼툐 INTP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=445900&referrerAllArticles=false
1483,445639,[궁예]나도 눈 궁예 해줘요!!,빵위에쌈무 ENFJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=445639&referrerAllArticles=false
1484,445547,어떤 유형인가요?,뭉게구름ISFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=445547&referrerAllArticles=false
1485,445498,"다양한 인터넷 테스트(꽃,직장인 등) 하면 ESTJ 니와요",민쨩 INFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=445498&referrerAllArticles=false
1486,445420,이 분 유형이 어떻게 될까요?,크림스파게티 tj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=445420&referrerAllArticles=false
1487,445358,헐 mbti 바뀜..,Istp녕녕,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=445358&referrerAllArticles=false
1488,445344,민경훈님 mbti 추측,상상도 못한 인프젱,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=445344&referrerAllArticles=false
1489,445150,저도 유형 봐주세요,비움 ENFP 4w5 7w6,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=445150&referrerAllArticles=false
1490,445146,사주풀이!!,ISTP 영원,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=445146&referrerAllArticles=false
1491,445123,중학생 여자아이 유형 궁금해요,jadis intj 5w6,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=445123&referrerAllArticles=false
1492,445117,mbti 무슨 유형 같나요?,Intj or entp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=445117&referrerAllArticles=false
1493,445058,방구석 분석가가 보는 진용진 스캔들 사건의 정황,istj숑숑,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=445058&referrerAllArticles=false
1494,445048,유료검사 결과 ISFP나왔네요 ㅎ..,Hiriyo,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=445048&referrerAllArticles=false
1495,444932,"재미로 보는 ""짱구는 못말려 MBTI"" !!",예사소년enfp,12,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=444932&referrerAllArticles=false
1496,444922,짱구네 옆집 아줌마 딱 엣프제같지 않나요?,최초의cpboip,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=444922&referrerAllArticles=false
1497,444896,정식검사 entj가 나왔어요...,므므 entp 3w4,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=444896&referrerAllArticles=false
1498,444665,아이유 INFP,ENTJ 운이,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=444665&referrerAllArticles=false
1499,444445,이 사람은 어떤 유형일까요? (설명 있어요),mbtitbm,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=444445&referrerAllArticles=false
1500,444414,2년전과 올해에 한 MBTI,합격INFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=444414&referrerAllArticles=false
1501,444367,요즘 유행하는 홀리 우정다이어리 테스트,Istp녕녕,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=444367&referrerAllArticles=false
1502,444260,(부정적 감정주의)아 이 유형 뭐일꺼 같나요 -_...,ESTJ 오옛,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=30&userDisplay=50&menuid=128&boardtype=L&articleid=444260&referrerAllArticles=false
1503,443721,ENTP ENTJ 차이,고먐미 ENTP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=443721&referrerAllArticles=false
1504,443379,[INFP] 배우 원빈,게으른개 INFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=443379&referrerAllArticles=false
1505,443370,저도 사주//(무슨 유형같은지 알려주세요!),잇프피 메애,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=443370&referrerAllArticles=false
1506,443366,저도 사주테스트 해봤어요 ㅎㅎ 무슨 유형같나요??,별이 0,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=443366&referrerAllArticles=false
1507,443233,사주결과 mbti—,뚜두룹꽈뚜룹,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=443233&referrerAllArticles=false
1508,443106,펜트하우스 유형 맞추기?,게으른 ISTJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=443106&referrerAllArticles=false
1509,443075,엉엉운적요.,스카이저 Estp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=443075&referrerAllArticles=false
1510,442957,"ENFJ, ESFJ, ENFP 차이를 잘 모르겠어요..",개썅엔프제 2w1,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=442957&referrerAllArticles=false
1511,442886,이걸 색칠한 사람 유형은 뭘까요?,entpppp2,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=442886&referrerAllArticles=false
1512,442708,혈액형 별 성격 설명만 보면 어떤 mbti 유형 이미지가 떠오르나요,상상도 못한 인프젱,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=442708&referrerAllArticles=false
1513,442689,미성년자 출입금지! 당신의 주량은?,둘팔INTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=442689&referrerAllArticles=false
1514,442425,나도 눈 궁예~!,인픞인데용,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=442425&referrerAllArticles=false
1515,442219,토론(으로 mbti 궁예하기),아론 INTP 5w4,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=442219&referrerAllArticles=false
1516,442217,저도 유형궁예 좀 해주세요,유니콩,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=442217&referrerAllArticles=false
1517,442173,제 페르소나가 꽤나 다양하군용!,츄운츈,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=442173&referrerAllArticles=false
1518,442169,유형 궁예해주세요,써니ISFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=442169&referrerAllArticles=false
1519,442143,김태리 mbti 궁금해용,IstpZzz5w6,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=442143&referrerAllArticles=false
1520,442031,엠그램으로 유형 감별 부탁드립니다 ㅎㅎ,츄운츈,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=442031&referrerAllArticles=false
1521,441939,할때마다 달라요,ENTPEYA,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=441939&referrerAllArticles=false
1522,441795,유형 분석 해주실 수 있나요?,재간둥이 ENFJ 9w1,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=441795&referrerAllArticles=false
1523,441720,쿠스오 사이키의 재난 보신 분 유형 감별 ㄱㄱ,GZ 9w1,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=441720&referrerAllArticles=false
1524,441597,볼빨간사춘기 안지영 Enfp 같지 않나요?,사과든배든 infj,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=441597&referrerAllArticles=false
1525,441517,이동식은 mbti유형이 뭘까요?,소수점INFJ 4w5,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=441517&referrerAllArticles=false
1526,441246,우마 유튜바 유형 뭘까요,에단INTJ 3w4,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=441246&referrerAllArticles=false
1527,441075,mbti유형별 유튜브 알고리즘&보는영상 말해주세요!,소복 INtJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=441075&referrerAllArticles=false
1528,440978,Istp랑 Isfp결정적 차이가 뭘까요?ㅠㅠ,IstpZzz5w6,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=440978&referrerAllArticles=false
1529,440901,"istp/intp어떤유형일까요?/ 정식검사/(잇팁길치 혹은 수학과학, 추상적이론 싫어하는 인팁찾습니다)",N5,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=440901&referrerAllArticles=false
1530,440737,"[MBTI 예측해보기] 슈카 형, 김프로 삼촌, 박세익 전무, 염블리",창민 INFJ 4w3 sxsp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=440737&referrerAllArticles=false
1531,440599,저의 유형감별,맹고ENTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=440599&referrerAllArticles=false
1532,440537,요즘 핫하신 이베스트 투자증권 염승환 부장님 유형은 어떻게 되실까요?,엘리스파이estp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=440537&referrerAllArticles=false
1533,440429,박세익 전무 mbti,창민 INFJ 4w3 sxsp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=440429&referrerAllArticles=false
1534,440372,"저의 mbti는 무엇일까요,,,☆",쿙유,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=440372&referrerAllArticles=false
1535,440010,선우정아 mbti 궁예,흥미로워라 Intp 4w5,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=440010&referrerAllArticles=false
1536,439992,"인프피,인프제 구분가는 특성을 함 적어보겠습니다.",상상도 못한 인프젱,35,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=439992&referrerAllArticles=false
1537,439986,2명 유형감별 부탁드려요!,재간둥이 ENFJ 9w1,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=439986&referrerAllArticles=false
1538,439920,S N 구별 어려워요!,플와,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=439920&referrerAllArticles=false
1539,439765,예전에 제가 글 쓴거보니 너무 웃겨요,도로록 esfj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=439765&referrerAllArticles=false
1540,439709,저의 mbti를 감별해주세요!,미얀마INFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=439709&referrerAllArticles=false
1541,439688,무슨유형일까요,안녕inxx,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=439688&referrerAllArticles=false
1542,439677,금액을 똑같이 나누는 유형,여 5w4,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=439677&referrerAllArticles=false
1543,439533,EQ테스트만 보고 유형 추측해 주세요,엣티피,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=439533&referrerAllArticles=false
1544,439213,유형감별 해주세요ㅜㅜ,ESTJ 뜨또,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=439213&referrerAllArticles=false
1545,439177,무슨 유형일까요?!,흐르는,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=439177&referrerAllArticles=false
1546,439109,작품화 하고 싶은 나만의 상상이 있나요?,데네브 칼리,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=439109&referrerAllArticles=false
1547,439044,"인프피가 본 절친유형별 특징 (isfp, entj, esfj, istp)",뚜바 INFP,7,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=439044&referrerAllArticles=false
1548,438893,거울처럼 행동/말투를 따라하는 유형은?,fleksjs ENFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=438893&referrerAllArticles=false
1549,438857,[ENTP] 성우 이용신,게으른개 INFP,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=438857&referrerAllArticles=false
1550,438797,조심스럽게..! 샤이니 종현 mbti 이제 뭐라고 생각이 드시나요?,포로리ENTJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=438797&referrerAllArticles=false
1551,438648,본인에게 '침대'란 어떤 존재인가요?,소복 INtJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=438648&referrerAllArticles=false
1552,438610,"[INTP, ENFP] 미스트롯2 김다현, 별사랑",게으른개 INFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=31&userDisplay=50&menuid=128&boardtype=L&articleid=438610&referrerAllArticles=false
1553,438561,이 사람 istj인가요 intj 인가요?,뻣종이 infp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=438561&referrerAllArticles=false
1554,438487,무슨 유형일 것 같은지 보고 말씀해주세요!,맛있는멜론,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=438487&referrerAllArticles=false
1555,438338,[뻘글] 쌈무네 집안 MBTI,빵위에쌈무 ENFJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=438338&referrerAllArticles=false
1556,438293,<유형별 안 어울리는 직업>,소수점INFJ 4w5,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=438293&referrerAllArticles=false
1557,438226,인프피인가 인팁인가,Ss인픞4w5,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=438226&referrerAllArticles=false
1558,438081,infx에서 isfj 됐네용,ixfx 비,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=438081&referrerAllArticles=false
1559,438050,mbti 궁예 부탁드려욤,현수정 INTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=438050&referrerAllArticles=false
1560,437965,올만에 눈 궁예ㅎㅎ 해주세용 ㅎㅅㅎ,atmosphere,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=437965&referrerAllArticles=false
1561,437870,ㅍ,섀,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=437870&referrerAllArticles=false
1562,437740,잇팁 분들 연애 스타일 골라봐요,Istp녕녕,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=437740&referrerAllArticles=false
1563,436694,유형 감별 부탁드립니다.. (ESFP? ESFJ? ENFP?),막스데이만 ENFJT 1w2,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=436694&referrerAllArticles=false
1564,436656,달콤테스트,햇enfp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=436656&referrerAllArticles=false
1565,436619,이 유형은 대체 뭘까요?(동료감별),xstx집순이,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=436619&referrerAllArticles=false
1566,436583,간단하게 유형 뭘까요?(진짜 간단),너굴2 infp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=436583&referrerAllArticles=false
1567,436554,오래된 친구의 유형을 감별해주세요!,딸바쥬쓰,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=436554&referrerAllArticles=false
1568,436434,눈궁예 해쥬세요👀,종이야,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=436434&referrerAllArticles=false
1569,436334,이 사람 유형 뭘까요??,벌멍,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=436334&referrerAllArticles=false
1570,436148,얼굴테스트,Istp녕녕,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=436148&referrerAllArticles=false
1571,435987,눈 궁예 유행 탑승해봅니당,GZ 9w1,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=435987&referrerAllArticles=false
1572,435924,사람에게 관심없는 istp가 바라보는 유형들 특징,Istp녕녕,26,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=435924&referrerAllArticles=false
1573,435858,제 유형은 뭘까요?,isfp 고미,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=435858&referrerAllArticles=false
1574,435772,ISTJ와 INTJ차이,study ISTJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=435772&referrerAllArticles=false
1575,435542,유형 궁예 부탁드려요!,티크,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=32&userDisplay=50&menuid=128&boardtype=L&articleid=435542&referrerAllArticles=false
