,번호,제목,작성자,좋아요,주소
1085,534147,하루종일 졸리고 아무것도 할 수 없네요,수랑,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=534147&referrerAllArticles=false
1086,534114,길고양이와 집고양이,침ㅡ착한 INTP 5w6,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=534114&referrerAllArticles=false
1087,533931,ㄱㅈㅇㄱ,메리미 ESFP 7w6,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533931&referrerAllArticles=false
1088,533893,금요일이다아아아아아아,강신12,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533893&referrerAllArticles=false
1089,533891,섹시얼빠가 털어보는 섹시한 남배우 짤들,다이어트세포 INFP,7,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533891&referrerAllArticles=false
1090,533861,오늘은 좀 마음의 짐을 덜어낸 듯,크루비 inftj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533861&referrerAllArticles=false
1091,533784,반친구들 mbti,소라게 ENFJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533784&referrerAllArticles=false
1092,533774,눈수술 후기,수랑,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533774&referrerAllArticles=false
1093,533740,코수술 후기 (2일차),수랑,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533740&referrerAllArticles=false
1094,533707,37.5,수랑,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533707&referrerAllArticles=false
1095,533702,아이폰 13,수랑,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533702&referrerAllArticles=false
1096,533688,긍정일기~~,강신12,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533688&referrerAllArticles=false
1097,533686,오늘자 노을..,ISFJ POT,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533686&referrerAllArticles=false
1098,533680,mbti 강의(?),소라게 ENFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533680&referrerAllArticles=false
1099,533405,[유학생활]새벽반,빵위에쌈무 ENFJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533405&referrerAllArticles=false
1100,533404,긍정일기,야옹 xsfj 1w2 spso,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533404&referrerAllArticles=false
1101,533397,나란 사람,현우 ENTJ 3w4,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533397&referrerAllArticles=false
1102,533389,긍정일기(가족 외),INTJㅡA,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=22&userDisplay=50&menuid=143&boardtype=L&articleid=533389&referrerAllArticles=false
1103,533388,안녕하세요,빵위에쌈무 ENFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=533388&referrerAllArticles=false
1104,533378,ENFP 편견 극복했습니다 ~!~!,제이 ENFJA,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=533378&referrerAllArticles=false
1105,533350,오늘의 일기,Pio INTP,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=533350&referrerAllArticles=false
1106,533325,딱 요기분으로 자야지,INFJ잉잉이,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=533325&referrerAllArticles=false
1107,533324,긍정 일기,레이 IxTx,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=533324&referrerAllArticles=false
1108,533309,너에게 쓰는 편지(오글주의 ㅎㅎ),규리INFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=533309&referrerAllArticles=false
1109,533284,일기,넬리치,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=533284&referrerAllArticles=false
1110,533248,ㄱㅈㅇㄱ,근면성실한개미 ANT P,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=533248&referrerAllArticles=false
1111,533202,수랑 기질 검사 테스트 안내는 블로그로 작성하였습니다,수랑,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=533202&referrerAllArticles=false
1112,533186,수면마취 후기,수랑,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=533186&referrerAllArticles=false
1113,533119,학과별 명언모음,침ㅡ착한 INTP 5w6,9,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=533119&referrerAllArticles=false
1114,533048,오늘의 소확행,키르히 INTP 5w6,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=533048&referrerAllArticles=false
1115,532984,여러분들의 아침상을 기쁘게 해 드릴 시리얼 추천!! 🍲😋,예사소년enfp,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532984&referrerAllArticles=false
1116,532863,9.15 계획,ENFJ 소라게,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532863&referrerAllArticles=false
1117,532758,귀뚤이가 우는 새벽에는 누군가 매우 귀여워해줬으면 좋겠네요,INFJ잉잉이,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532758&referrerAllArticles=false
1118,532749,어떤 지식글이 필요하신가요 🙌🏻,수랑,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532749&referrerAllArticles=false
1119,532738,210914 기록(검도),in TV,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532738&referrerAllArticles=false
1120,532725,오늘 자 달리기 기록,ISFJ persona,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532725&referrerAllArticles=false
1121,532615,"""MBTI의 의미"" 3편 (+작가님 친필 싸인)💗",수랑,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532615&referrerAllArticles=false
1122,532600,인생 첫 셀빠 홀로 도전! 🍕,예사소년enfp,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532600&referrerAllArticles=false
1123,532572,수능을 위해서 잠시 ㅂㅂ,istp모나코,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532572&referrerAllArticles=false
1124,532532,우리는 아직 서로를 부르고 있는 걸까,현우 ENTJ,9,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532532&referrerAllArticles=false
1125,532517,운동 12일차,넬리치,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532517&referrerAllArticles=false
1126,532516,자랑할곳이 여기뿐이라 ㅎㅎ,지나가던공돌이 EISTP,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532516&referrerAllArticles=false
1127,532316,적게 자도 질 높은 수면 하는 법,감귤,22,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532316&referrerAllArticles=false
1128,532278,심통이 난 밤,현우 ENTJ,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532278&referrerAllArticles=false
1129,532274,러브 어겐,규리INFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532274&referrerAllArticles=false
1130,532255,화요일~,강신12,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532255&referrerAllArticles=false
1131,532234,긍정일기,야옹 xsfj 1w2 spso,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532234&referrerAllArticles=false
1132,532208,예사소년 브이로그 2편! (완결) 📷,예사소년enfp,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532208&referrerAllArticles=false
1133,532193,ㄱㅈㅇㄱ,근면성실한개미 ANT P,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532193&referrerAllArticles=false
1134,532191,외출 후 귀차니즘을 이겨내고 운동을 끝 마쳤을때,ISFJ persona,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532191&referrerAllArticles=false
1135,532131,주저리 주저리,구룸INTJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532131&referrerAllArticles=false
1136,532068,오늘의 맛저😋,예사소년enfp,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532068&referrerAllArticles=false
1137,532035,멍뭉희의 긍정일기,INFJ 멍뭉희,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532035&referrerAllArticles=false
1138,532019,기분전환으로 닉네임 바꾸는 사람,ENFJ 소라게,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=532019&referrerAllArticles=false
1139,531934,[밴드홍보] 젊은 귀농 밴드가 오픈했습니다,서울n뽀식이,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=531934&referrerAllArticles=false
1140,531792,하고 싶은 말♡,파란하늘 intj 3w4,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=531792&referrerAllArticles=false
1141,531777,백신 비관론자의 백신 접종기,지리이칠ENTJ INTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=531777&referrerAllArticles=false
1142,531741,지키고 싶지 않은 계획,루나는 ENFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=531741&referrerAllArticles=false
1143,531677,나의 꾹꾹이 이야기☺️,규리INFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=531677&referrerAllArticles=false
1144,531671,"사회초년생 질문,,!",쨔윤,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=531671&referrerAllArticles=false
1145,531663,긍정일기 처음 써보네요,강신12,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=531663&referrerAllArticles=false
1146,559418,KG아이티뱅크에서 최근에 상담 받은 후기~!! 너무 좋았습니다,강신12,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=559418&referrerAllArticles=false
1147,531657,얼마 안남아따 그 초록! 🍞 🥑,예사소년enfp,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=531657&referrerAllArticles=false
1148,531642,스케치,고요하다 intpA 4w5,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=531642&referrerAllArticles=false
1149,531619,나는 국토 종단을 해보고 싶다,크루비 inftj,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=531619&referrerAllArticles=false
1150,531602,ㄱㅈ ㅇㄱ,근면성실한개미 ANT P,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=531602&referrerAllArticles=false
1151,531543,요즘엔...,하늘INsFP 4w5,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=531543&referrerAllArticles=false
1152,531489,신기한 칵테일이네요🍷,수랑,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=23&userDisplay=50&menuid=143&boardtype=L&articleid=531489&referrerAllArticles=false
1153,531444,너무 좋습니다,Pio INTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=531444&referrerAllArticles=false
1154,531320,노래방 애창곡이 무엇인가요? 🎶,수랑,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=531320&referrerAllArticles=false
1155,531093,다들 백신 뭐 맞으셨나요? 😊,수랑,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=531093&referrerAllArticles=false
1156,531083,수랑 TEST 링크 실렸습니다. 🙏🏻💗,수랑,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=531083&referrerAllArticles=false
1157,531082,트위터에 도용이 생겼어요 😭,수랑,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=531082&referrerAllArticles=false
1158,531079,아이패드,수랑,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=531079&referrerAllArticles=false
1159,531075,민트초코,수랑,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=531075&referrerAllArticles=false
1160,531070,🌻수랑 2021.06.16 하날 달성🌻,수랑,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=531070&referrerAllArticles=false
1161,531069,내가 이제 엄마가 나 낳았던 나이야.jpg,수랑,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=531069&referrerAllArticles=false
1162,531064,앞으로 개인글은 이계정으로 쓰려고 합니다. 😊,수랑,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=531064&referrerAllArticles=false
1163,531061,배민 VIP “더 귀한분”,수랑,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=531061&referrerAllArticles=false
1164,531055,턱필러 맞고 왔어요. 💗,수랑,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=531055&referrerAllArticles=false
1165,530988,만남과 헤어짐,라벨,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530988&referrerAllArticles=false
1166,530984,사랑많은 할아버지,넬리치,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530984&referrerAllArticles=false
1167,530767,부정 일기,돼지꿈 ENTP 7w68sxso,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530767&referrerAllArticles=false
1168,530674,(ㄱㅈㅇㄱ)혐오 좀 그만하자...,뜨또 infp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530674&referrerAllArticles=false
1169,530671,코로나,다시돌아와주라,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530671&referrerAllArticles=false
1170,530669,마지막 일기,intp gg,7,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530669&referrerAllArticles=false
1171,530629,네가 나를 놓지 않는다면 나는 최선을 다 할 거야,넬리치,13,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530629&referrerAllArticles=false
1172,530551,보고 싶긴 하다,넬리치,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530551&referrerAllArticles=false
1173,530528,이런 그림도 괜찮은가요?,고요하다 intpA 4w5,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530528&referrerAllArticles=false
1174,530524,반찬투정 안씻고 자는 재수없는 신랑새끼,다시돌아와주라,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530524&referrerAllArticles=false
1175,530464,rwdr,근면성실한개미 ANT P,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530464&referrerAllArticles=false
1176,530440,나도 울고 싶다,크루비 inftj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530440&referrerAllArticles=false
1177,530425,연애는 너무 어렵다,은아 infp,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530425&referrerAllArticles=false
1178,530255,이별을 건강하게 이겨내는 방법!,illllllillllillll,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530255&referrerAllArticles=false
1179,530214,나의 20대를 위해🔥💕,지구력,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530214&referrerAllArticles=false
1180,530097,남자는 자기가 진짜 좋아하는 여자 헷갈리게 안한다 이말은 진정한 진리중의진리,대다나다,15,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=530097&referrerAllArticles=false
1181,529981,오랜만에 그린 그림,고요하다 intpA 4w5,9,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=529981&referrerAllArticles=false
1182,529821,엠헬은 뭔가 저에게 생각 쓰레기통/정리의 역할을 하는 것 같네요+올렸던 글들에 대한 사색,istp모나코,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=529821&referrerAllArticles=false
1183,529811,화이자백신 맞으신분?,이렇게좋은날,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=529811&referrerAllArticles=false
1184,529674,늦은점심 돈가스국,다시돌아와주라,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=529674&referrerAllArticles=false
1185,529589,앞으로의 대화 방향에 대해,크루비 inftj,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=529589&referrerAllArticles=false
1186,529355,조금 더러운 헬스 일기,다이어트세포 INFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=529355&referrerAllArticles=false
1187,529338,공부자극 다시 해보자.,테슈너 INTJㅡT,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=529338&referrerAllArticles=false
1188,529275,호텔요리사 솜씨,다시돌아와주라,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=529275&referrerAllArticles=false
1189,529254,긍 정 일 기,제니 ENTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=529254&referrerAllArticles=false
1190,529232,요리사출신,다시돌아와주라,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=529232&referrerAllArticles=false
1191,529146,아는 만큼 보이는 사진,키르히 INTP 5w6,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=529146&referrerAllArticles=false
1192,529131,내가 항상 듣는말,다시돌아와주라,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=529131&referrerAllArticles=false
1193,529095,얍삽한 친구,다시돌아와주라,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=529095&referrerAllArticles=false
1194,529090,님들 신ㅅ심한데 심심한데 저도질문이란걸 받아볼께여정말 심심하네여.,멜랑꼴리iENTPj 8,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=529090&referrerAllArticles=false
1195,528901,너무 고마우신분이에요!,ly enfp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=528901&referrerAllArticles=false
1196,528761,자나요 ?,ISTJ입니다,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=528761&referrerAllArticles=false
1197,528749,이제 집가요...ㄱㅈㅇㄱ,다이어리,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=528749&referrerAllArticles=false
1198,528736,내면의 소리^^,규리INFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=528736&referrerAllArticles=false
1199,528641,이번 제주도 여행을 마무리하며 (feat. 좋아하는 노래와 함께),예사소년enfp,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=528641&referrerAllArticles=false
1200,528606,[시] 나는 나를 지나쳐 왔다,파란하늘 intj 3w4,8,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=528606&referrerAllArticles=false
1201,528544,치과가는 날이 넘 좋은 이유,우주 ENFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=528544&referrerAllArticles=false
1202,528337,about me 4 (feat. intp),넬리치,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=24&userDisplay=50&menuid=143&boardtype=L&articleid=528337&referrerAllArticles=false
1203,528329,화이자 2차 접종 약 2시간 경과 - 계속 시간대별 몸 상태를 기록할 예정-,은아 infp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=25&userDisplay=50&menuid=143&boardtype=L&articleid=528329&referrerAllArticles=false
1204,528194,에이스 긍정일기,Rad ENTP 7w6,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=25&userDisplay=50&menuid=143&boardtype=L&articleid=528194&referrerAllArticles=false
1205,528168,잘 자요,넬리치,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=25&userDisplay=50&menuid=143&boardtype=L&articleid=528168&referrerAllArticles=false
1206,528106,rwdr,근면성실한개미 ANT P,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=25&userDisplay=50&menuid=143&boardtype=L&articleid=528106&referrerAllArticles=false
1207,527989,ㄱㅈㅇㄱ,라세 infp 9w1,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=25&userDisplay=50&menuid=143&boardtype=L&articleid=527989&referrerAllArticles=false
1208,527854,entp 남자 참 매력적입니다,대다나다,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=25&userDisplay=50&menuid=143&boardtype=L&articleid=527854&referrerAllArticles=false
1209,527849,오늘 새벽 핑크하늘,북이 ISFJ,8,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=25&userDisplay=50&menuid=143&boardtype=L&articleid=527849&referrerAllArticles=false
1210,527805,킥킥 제 인스타가 📧 🌟,예사소년enfp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=25&userDisplay=50&menuid=143&boardtype=L&articleid=527805&referrerAllArticles=false
1211,527703,무리하여 상대를 이해하려는 분들께,K E 로렌스 INTJ,19,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=25&userDisplay=50&menuid=143&boardtype=L&articleid=527703&referrerAllArticles=false
1212,527617,3개월안에 살을 5키로 뺐어요,나는누구이고여긴어디,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=25&userDisplay=50&menuid=143&boardtype=L&articleid=527617&referrerAllArticles=false
1213,527596,about me 3,넬리치,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=25&userDisplay=50&menuid=143&boardtype=L&articleid=527596&referrerAllArticles=false
1214,527574,ㄱㅈㅇㄱ,다이어리,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=25&userDisplay=50&menuid=143&boardtype=L&articleid=527574&referrerAllArticles=false
1215,527556,"소중한 사람과 보낸 시간, 마음이 안정된 하루",은아 infp,8,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=25&userDisplay=50&menuid=143&boardtype=L&articleid=527556&referrerAllArticles=false
1216,527555,ㄱㅈ ㅇㄱ,근면성실한개미 ANT P,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=25&userDisplay=50&menuid=143&boardtype=L&articleid=527555&referrerAllArticles=false
