,번호,제목,작성자,좋아요,주소
297,545911,울적하네요.. 혼자 주저리,ISFJ49,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=6&userDisplay=50&menuid=15&boardtype=L&articleid=545911&referrerAllArticles=false
298,545899,Istp 남자랑 재회했는데여,파송송라면,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=6&userDisplay=50&menuid=15&boardtype=L&articleid=545899&referrerAllArticles=false
299,545474,엣팁분들!!,Chin ISFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=6&userDisplay=50&menuid=15&boardtype=L&articleid=545474&referrerAllArticles=false
300,545456,엣팁은 참 귀엽다,도비ISFPJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=6&userDisplay=50&menuid=15&boardtype=L&articleid=545456&referrerAllArticles=false
301,545382,가입기념. 질문받아요!!!!,콩콩 ESTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=6&userDisplay=50&menuid=15&boardtype=L&articleid=545382&referrerAllArticles=false
302,545311,ESTP에게 부담스럽지 않은 사람이 되고 싶은디요 ㅠㅠ.....,entp 봄봄,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=6&userDisplay=50&menuid=15&boardtype=L&articleid=545311&referrerAllArticles=false
303,545257,estp 변화,jenn ISFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=545257&referrerAllArticles=false
304,545236,잇팁 남성분한테 선톡,꽃깨비,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=545236&referrerAllArticles=false
305,545176,ESTP,주하맘2,8,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=545176&referrerAllArticles=false
306,545070,잇팁 여자인데 짝남도 잇팁,IsTX,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=545070&referrerAllArticles=false
307,545038,저 사람 얼굴을 잘 못알아보는데,잇팁이에요,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=545038&referrerAllArticles=false
308,544972,잇팁연애 현실고증ㅋㅋㅋ,윤 ISTP,12,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=544972&referrerAllArticles=false
309,544941,엣팁(ESTP)의 재회란... ㅠㅠ,ENTJ woman,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=544941&referrerAllArticles=false
310,544937,istp 연애,도련,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=544937&referrerAllArticles=false
311,544890,연애를 오래해보면 좋은점,SNTPT,9,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=544890&referrerAllArticles=false
312,544846,엣팁분들!,Chin ISFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=544846&referrerAllArticles=false
313,544835,ENTJ & ESTP 연애,ENTJ woman,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=544835&referrerAllArticles=false
314,544773,잇팁 남자분들 여자친구 노출,찐엔픞ENFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=544773&referrerAllArticles=false
315,544770,istp 위로,귱,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=544770&referrerAllArticles=false
316,544641,istp / estp 분들께 질문 네 가지,엘리스파이,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=544641&referrerAllArticles=false
317,544548,신랑은 ESTP,주하맘2,17,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=544548&referrerAllArticles=false
318,544498,잇팁님들 상대방이 이런 요구하면 어때요?,렛서판다 istp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=544498&referrerAllArticles=false
319,544319,잇팁을 만나면서 자존감이 많이 하락했어요,ESFJ 댕이,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=544319&referrerAllArticles=false
320,544285,여러분 꼰대 테스트 해보세요~!,지나가던공돌이 EISTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=544285&referrerAllArticles=false
321,544076,ESTP분들중에 집돌이 집순이 있어요?,찐찐isfp,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=544076&referrerAllArticles=false
322,544036,잇팁남분들 질문 있어요!! 질투유발,띠로리 INFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=544036&referrerAllArticles=false
323,543772,E/ISTP 분들 심심해라는 말 자주쓰시나요?!,바나냐킥,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=543772&referrerAllArticles=false
324,543412,💖 뚝딱거리기,구름이참예뻐요,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=543412&referrerAllArticles=false
325,543330,애정폭격기라는 말 들어보신 엣팁 있으신가요?,달키,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=543330&referrerAllArticles=false
326,542833,남자 주인공 ISTP같지않나요?,대충살자ISTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542833&referrerAllArticles=false
327,542811,estp가 친구 잘 챙긴다고 생각하시나요??,달키,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542811&referrerAllArticles=false
328,542810,Istp 랑 enfp,라스,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542810&referrerAllArticles=false
329,542788,ISTP(+isfp) 헤어진 후 궁금해요!(조금 길어도 읽어주시면 감사하겠습니당),산척ENFP,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542788&referrerAllArticles=false
330,542766,ISTP는 ENTP랑 잘맞나요?,김만두INFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542766&referrerAllArticles=false
331,542716,엣팁이랑 썸타구 있는중입니댜,잇티제ㅎㅅㅎ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542716&referrerAllArticles=false
332,542566,잇팁 질문이용,윤 ISTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542566&referrerAllArticles=false
333,542552,엣팁은,잇티제ㅎㅅㅎ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542552&referrerAllArticles=false
334,542475,이거 ㅋㅋ 영상 너무 공감되는거 많네요,지나가던공돌이 EISTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542475&referrerAllArticles=false
335,542373,잇팁 여성분이 있는데 똑땅합니다..,스팀팩마린,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542373&referrerAllArticles=false
336,542353,결국엔,ESFJ 댕이,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542353&referrerAllArticles=false
337,542340,ISTP 여자 질문 받습니다.,xxxx,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542340&referrerAllArticles=false
338,542322,ESTP 엣팁의 장점은??,I l,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542322&referrerAllArticles=false
339,542319,엣팁분들!!,Chin ISFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542319&referrerAllArticles=false
340,542075,잇팁이 남한테 귀엽다고 하는 거,INFP 햄쥐,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542075&referrerAllArticles=false
341,542021,잇티피남친이 아프다고 힘들다 그러는데,류아123entp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=542021&referrerAllArticles=false
342,541841,삘 받아서 써보는 보편적이지 않은 ISTP 특징,xxxx,12,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=541841&referrerAllArticles=false
343,541767,잇팁남 포기한다고 했던 인프피입니다,띠로리 INFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=541767&referrerAllArticles=false
344,541719,estp 너무 귀여운것같아요,INTP 지구용사,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=541719&referrerAllArticles=false
345,541684,잇팁남친 먼저만나자는 말을 안합니다.,찐엔픞ENFP,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=541684&referrerAllArticles=false
346,541552,istp가 서운함을 느낄때는 언제인가요?,꼬북 ENFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=541552&referrerAllArticles=false
347,541444,잇팁분께 질문이요!,엣프제러 2w3,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=541444&referrerAllArticles=false
348,541395,Istp 왜케 좋은 걸까요,청심,6,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=541395&referrerAllArticles=false
349,541308,이성충이었던 것 같은데,E성향높은 istp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=541308&referrerAllArticles=false
350,541174,잇팁 성향 궁금!,카멜 enfp 7w8,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=541174&referrerAllArticles=false
351,541146,ISTP ?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,운양 ENTPA 7w88w7,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=541146&referrerAllArticles=false
352,541129,estp 분들! 질문잇습니다!,INTP 지구용사,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=7&userDisplay=50&menuid=15&boardtype=L&articleid=541129&referrerAllArticles=false
353,540985,Estp!! 엣팁도 짝사랑을 하나요?,롱enfj,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540985&referrerAllArticles=false
354,540952,"친한친구였던 ISTP, 다시 가까워질 수 있을까요?",Etgcfhnn,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540952&referrerAllArticles=false
355,540916,이런 말 들으면 유형 상관없이 기분 나쁠 수 있는거죠?,엣팁이다,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540916&referrerAllArticles=false
356,540901,"이거 엣팁 특인가여 아님 얘가 이상한 건가,,",enfjenfp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540901&referrerAllArticles=false
357,540885,ESTP한테 궁금한거있어요!,도롱 ISFJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540885&referrerAllArticles=false
358,540694,Estp,estp ssy,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540694&referrerAllArticles=false
359,540657,비와서 그런가 축 쳐지네요,잇팁이에요,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540657&referrerAllArticles=false
360,540651,엣팁분들 헤어지고 잡는심리,엣프제나야나,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540651&referrerAllArticles=false
361,540639,ISTP님들!!,호두죠아,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540639&referrerAllArticles=false
362,540605,제 잇팁남친은 mbti를 미신처럼 여겨요,ISTP남친있는INTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540605&referrerAllArticles=false
363,540598,20대 중반 이상 istp 분들 연애 오래 하시나요?,ISTP남친있는INTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540598&referrerAllArticles=false
364,540519,S가 공상과학 영화,프릴ISTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540519&referrerAllArticles=false
365,540406,전남친 🐶빡치네요,테스형 enfp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540406&referrerAllArticles=false
366,540379,E가 되고싶어요…ㅠㅠ,율리istp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540379&referrerAllArticles=false
367,540376,외로움이 뭔지 모르시는 분 있으세요??,윈터 istp j,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540376&referrerAllArticles=false
368,540321,잇팁님들 책임감 있으신가요,렛서판다 istp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540321&referrerAllArticles=false
369,540175,잇팁istp 여성분들 질문 더 드려봅니다..........,스팀팩마린,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540175&referrerAllArticles=false
370,540164,여자 엣팁 질문 받아요 : ),estpshh,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540164&referrerAllArticles=false
371,540123,잇팁이 사람을 걱정해준다는 건 무슨 의미인가요?,퓨체,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540123&referrerAllArticles=false
372,540063,잇팁 여자인데 질문 받아용,MmmISTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540063&referrerAllArticles=false
373,540028,잇팁과 엣팁의 차이?,소라게 ENFJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540028&referrerAllArticles=false
374,540015,엣팁 글,19살 ESTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540015&referrerAllArticles=false
375,540006,estp분들은 intp 어떻게 생각하세요?,인팁111,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=540006&referrerAllArticles=false
376,539847,잇팁 남친이 '너 덕에 힘든하루를 버틴다'라고 했어요,ISTP남친있는INTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=539847&referrerAllArticles=false
377,539662,Estp분들!!,Chin ISFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=539662&referrerAllArticles=false
378,539629,잇팁은 일이 마음대로 안풀릴때 어떻게 푸세요?,율리istp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=539629&referrerAllArticles=false
379,539532,Istpz남친이 표현을 엄청 잘해요,류아123entp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=539532&referrerAllArticles=false
380,539482,와...드뎌 잇팁하고 사귀네여..ㅋㅋㅋㅋㅋ,쌲ㄱ깎,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=539482&referrerAllArticles=false
381,539443,Istp 친구가,19살 ESTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=539443&referrerAllArticles=false
382,539272,에스파 윈터씨 istp라네요,안녕안녕 istp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=539272&referrerAllArticles=false
383,539262,"ESTP 여고딩 질문받아요!,",ESTP 여고딩,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=539262&referrerAllArticles=false
384,539089,잇팁 질문이요! 애인과 매일 같이 있는거요,다지ENFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=539089&referrerAllArticles=false
385,538956,잇팁(istp) 남성분들 질문있어요,밍귤 enfp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=538956&referrerAllArticles=false
386,538819,잇팁 남자친구가 권태기가 온 것 같아요,느타리버섯 ENFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=538819&referrerAllArticles=false
387,538501,살이 쪄가는 여친을 보는 잇팁남친의 심정(?),ENFP룰루랄라,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=538501&referrerAllArticles=false
388,538466,잇팁이 원래 이상한가요,isfp핖픞,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=538466&referrerAllArticles=false
389,538261,잇팁 남친 특징,찐엔픞ENFP,9,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=538261&referrerAllArticles=false
390,538260,istp에게 카페란?,꼬북 ENFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=538260&referrerAllArticles=false
391,538250,istp은 좋아하는 사람한테 어떻게 하나요?,꼬북 ENFJ,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=538250&referrerAllArticles=false
392,537904,잇팁 엣팁여러분 상대가 상처잘받나용,istp henny,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=537904&referrerAllArticles=false
393,537867,잇팁 하소연 특징,잇팁뀨,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=537867&referrerAllArticles=false
394,537848,세상만사 관심없고 무심해보이는 잇팁도 피곤해요..,자느 istp,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=537848&referrerAllArticles=false
395,537837,Estp의 매력이 무엇이라고 생각하시나요?,내게힘이되어줘,7,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=537837&referrerAllArticles=false
396,537560,estp 사람이 가장 따뜻했어요,infp 햄스톤,12,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=537560&referrerAllArticles=false
397,537558,3개월째 잇팁!,Istp 토깽이,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=537558&referrerAllArticles=false
398,537387,시간관리 못하는 잇팁분들께 조언,소라소라소라게 ENFJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=537387&referrerAllArticles=false
399,537305,ISTP 남편과 함께 하는 취미생활..,YD ENFP 7w6,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=537305&referrerAllArticles=false
400,537089,estp 남자분들 질문있어요,자기합리화,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=537089&referrerAllArticles=false
401,537088,음 혹시 저 같은 분 있으신가요??,윈터 istp j,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=537088&referrerAllArticles=false
402,537016,ISTP 인스타 염탐,INFP으앙이,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=8&userDisplay=50&menuid=15&boardtype=L&articleid=537016&referrerAllArticles=false
403,536984,잇팁 금사빠 금사식,그레잇entp enfp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=536984&referrerAllArticles=false
404,536940,istp 속마음이나 사정 잘 털어놓나요?,enfj 공쥬,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=536940&referrerAllArticles=false
405,536833,썸남이 잇팁인데 !!!!!,류아123entp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=536833&referrerAllArticles=false
406,536676,잇팁 잇티제 만나기 힘든 이유,윰 istp,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=536676&referrerAllArticles=false
407,536583,ISFP여자 입니다.ISTP한테 손절당했어요 ㅋㅋㅋ 길어요ㅜ.ㅜ,충전중인 ISFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=536583&referrerAllArticles=false
408,536325,Istp 남자분들 심리가 궁금합니다,작대기랑2 인팁,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=536325&referrerAllArticles=false
409,536142,퐁퐁두두 첫 번째 시련...,치즈케잌ISTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=536142&referrerAllArticles=false
410,536024,istp여성님덜.. 궁금한 거,스팀팩마린,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=536024&referrerAllArticles=false
411,535934,Enfj만나본 잇팁남자분 있나요!?,엔프젠엔젤인가,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=535934&referrerAllArticles=false
412,535717,istp 연애 손절,뽀요용,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=535717&referrerAllArticles=false
413,535637,ESTP에게 외적 모습이란?,Sunflower61,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=535637&referrerAllArticles=false
414,535021,estp은 isfj의 이러한 행동을 어떻게 생각할까요?(다른 유형도 봐주시면 감사함당^^),잇프제제,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=535021&referrerAllArticles=false
415,534778,Istp 남자 좋아하시분들,캐쉬킴,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=534778&referrerAllArticles=false
416,534633,잇팁 저랑 헤어지고 일주일도 안돼서 (장문),집에가고싶은 INFTJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=534633&referrerAllArticles=false
417,534580,🧸 나의 S식 선긋기,구름이참예뻐요,11,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=534580&referrerAllArticles=false
418,534312,estp entp 차이점,완벽한 estp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=534312&referrerAllArticles=false
419,534277,잇팁 엣팁,E2SstfP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=534277&referrerAllArticles=false
420,534276,istp 특징,오우이 istp 질문,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=534276&referrerAllArticles=false
421,534176,infp istp 대화,야웅 INFP,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=534176&referrerAllArticles=false
422,534103,드디어 정식검사로 정체성 확립한 엣팁😎,ESTP 나야나,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=534103&referrerAllArticles=false
423,534092,엣팁 친구 만드는 방법 궁금합니다,IN유형 4w5,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=534092&referrerAllArticles=false
424,534028,중성적이라는 소리 들어보셨나여,유미 istp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=534028&referrerAllArticles=false
425,533729,잇팁엣팁이상형,소망쓰 ESTJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=9&userDisplay=50&menuid=15&boardtype=L&articleid=533729&referrerAllArticles=false
