,번호,제목,작성자,좋아요,주소
554,538782,본인은 엔프피인데 엔프제 남친 주의해야될점 있나요?,루라enfp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538782&referrerAllArticles=false
555,538632,심심한 분들은 질문 한 번씩 남겨주세요 . .,인IN프FJ제,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538632&referrerAllArticles=false
556,538597,인프제를 응원하는 방법,곰냠밈ENFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538597&referrerAllArticles=false
557,538512,지나가던 잇팁1이 써보는 잇팁 공략.,istp혜성,31,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538512&referrerAllArticles=false
558,538401,우울한 ENFJ는 어떻게 달래줘야 하나요?,서포터ISTP9W8,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538401&referrerAllArticles=false
559,538395,우울은 수용성이라니까,내가해냄,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538395&referrerAllArticles=false
560,538388,Enfj 남성분들!! 좋아하는 칭찬 있으신가요??,귤랭이 INFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538388&referrerAllArticles=false
561,538373,인프제님들..,ensfpj,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538373&referrerAllArticles=false
562,538359,뼈프제였던 나의 과거,희월 INFJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538359&referrerAllArticles=false
563,538332,인프제에게 칭찬 획득.,ENxP Cloudia,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538332&referrerAllArticles=false
564,538259,엔프제 연애 질문이요.,ENFP율무,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538259&referrerAllArticles=false
565,538210,헤어진 인프제 만나러 가요(펑),우오앙,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538210&referrerAllArticles=false
566,538207,INFJ 인프제가 보고싶다는건,통쾌한천사ESNFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538207&referrerAllArticles=false
567,538180,ENFJ는,ㅡInfjㅡ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538180&referrerAllArticles=false
568,538101,단톡방에서 혈액형 맹신자 봤는데,크루비 inftj,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538101&referrerAllArticles=false
569,538071,인프제분들중에 잇팁이랑 싸운사람 있나요,infj Lee,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=538071&referrerAllArticles=false
570,537948,인프제 중에 저 같으신 분들 많으신가요,인IN프FJ제,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537948&referrerAllArticles=false
571,537945,인프제 선생님 왤ㄹ케 귀엽죠ㅋㅋㅋㅋㅋ,소라게 ENFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537945&referrerAllArticles=false
572,537907,Infj중에요,헬로제이,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537907&referrerAllArticles=false
573,537858,머리 터지기 직전인 인프제 질문 받아요 ..,인IN프FJ제,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537858&referrerAllArticles=false
574,537755,한번 끝이라고 하면 끝인가요?,애플은사과,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537755&referrerAllArticles=false
575,537686,이기적인 사람을 보면,사족보행 infj 4w3,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537686&referrerAllArticles=false
576,537567,인프제에게서 (질문),사족보행 infj 4w3,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537567&referrerAllArticles=false
577,537551,스스로가 Infj인게 마음에 드시나요?,최뚜기 INFJ,6,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537551&referrerAllArticles=false
578,537460,엔팁인프제(ENTP+INFJ) 커플브이로그,믕ENTP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537460&referrerAllArticles=false
579,537338,계획은 치밀한데,음INFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537338&referrerAllArticles=false
580,537276,❤️‍🔥,넬리치,11,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537276&referrerAllArticles=false
581,537238,INFJ 님들에게,망고초콜릿INFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537238&referrerAllArticles=false
582,537204,키크고 잘생긴 남자연예인들은 죄다 인프제네요,초코볼러,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537204&referrerAllArticles=false
583,537157,nfj 유형별 마음의 문,넬리치,20,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537157&referrerAllArticles=false
584,537147,인프제,굿구굿,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537147&referrerAllArticles=false
585,537140,인프제 여성의 생각,굿구굿,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=537140&referrerAllArticles=false
586,536968,엔프제는 검사같은거 잘 안한다고 하던데 말입니다,소라게 ENFJ,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=536968&referrerAllArticles=false
587,536866,그동안 바라던 소울메이트를 만났어요 ;ㅁ;,버터럼 INFJ 8w9,36,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=536866&referrerAllArticles=false
588,536772,.,비비빅,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=536772&referrerAllArticles=false
589,536755,Infj가 istp가 될 수 있을까요?,구믈,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=536755&referrerAllArticles=false
590,536631,버려진 개 같다고 생각한 적 있다,넬리치,17,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=536631&referrerAllArticles=false
591,536555,n 자기 전 끔찍한 상상,시즌니 infj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=536555&referrerAllArticles=false
592,536542,엔프제 여러분!!,골덕 ENFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=536542&referrerAllArticles=false
593,536395,인프제 유형의 장점이 있을까요?,앵두 INFJ,7,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=536395&referrerAllArticles=false
594,536132,엔프제가 찔리는 명언..ㅠ (5개),소라게 ENFJ,11,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=536132&referrerAllArticles=false
595,536096,enfj 빙고 해봤는데..,소라게 ENFJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=536096&referrerAllArticles=false
596,536033,엔프제..,호야 infp 4w5,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=536033&referrerAllArticles=false
597,535886,멘탈이 너무 약해요,음INFJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=535886&referrerAllArticles=false
598,535820,제가 느낀 엔프제(enfj) →남성분.,istp혜성,9,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=535820&referrerAllArticles=false
599,535732,엔프제 엔프피분들 본인이 1순위신가요??,젤리젤리enfjp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=535732&referrerAllArticles=false
600,535702,같은 infj랑 결혼하신 분 있나요?,뽀또뽀또뽀또,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=535702&referrerAllArticles=false
601,535685,infj님들,수아아 entp 8w9,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=535685&referrerAllArticles=false
602,535681,인프제가 만든 워치단어장,ENTP 아리,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=12&userDisplay=50&menuid=14&boardtype=L&articleid=535681&referrerAllArticles=false
603,535669,Infj 남자와의 연애 (펑),하이로이 ENFP,7,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=535669&referrerAllArticles=false
604,535547,너무 슬픕니다,애플은사과,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=535547&referrerAllArticles=false
605,535434,인프제분들 질문있어요!(펑),햅삐 ENFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=535434&referrerAllArticles=false
606,535416,진짜 랩에 관심없던 사람이라 저스디스 누군지 몰랐었는데,Me인 프제,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=535416&referrerAllArticles=false
607,535410,INFJ인 저의 마음 3개를 적어봅니다.,망고초콜릿INFJ,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=535410&referrerAllArticles=false
608,535392,4년째 ENFJ - A 질문 받습니다 !,코난 ENFJ A 8w9,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=535392&referrerAllArticles=false
609,535376,ENFJ 남자 성격,블루트리 INFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=535376&referrerAllArticles=false
610,535327,Enfj 남성분들 이건 그냥 친구사이인가요?,귤랭이 INFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=535327&referrerAllArticles=false
611,535276,저희 부부싸움 1탄 풀어볼게용 ㅋㅎ (ver.집안일),chloe infj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=535276&referrerAllArticles=false
612,535215,엔프제님들~ 추석 연휴 어떻게 보내고 계세요?,ENFJ 제인,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=535215&referrerAllArticles=false
613,535020,𖤐 ENFJ의 호의를 당연하게 여기지 말 것 𖤐,코난 ENFJ A 8w9,7,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=535020&referrerAllArticles=false
614,534972,엔프제 장점 과 단점은 뭔가요?,riwueueyiwoosfor,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=534972&referrerAllArticles=false
615,534971,infj 유형 저만 이런 건지(동족혐오?),멍묭,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=534971&referrerAllArticles=false
616,534833,아무거나 질문 받음,도토르리 infj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=534833&referrerAllArticles=false
617,534718,인프제가 생각하는 인프제 장단점...,INFJ 커비,11,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=534718&referrerAllArticles=false
618,534680,엔프제 무물! 심심해요!,리림 ENFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=534680&referrerAllArticles=false
619,534669,정떨어진 enfj와 관계회복,INTJ TTT,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=534669&referrerAllArticles=false
620,534660,nfj는 초민감자가 많을지도,넬리치,22,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=534660&referrerAllArticles=false
621,534639,enfj 질문 받아요! 이상한것도 가능><,소라게 ENFJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=534639&referrerAllArticles=false
622,534491,INFJ의 괜찮다는 말,달리는봉돌이 infj,10,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=534491&referrerAllArticles=false
623,534337,자소설쓰는 INFJ 질문 받습니다.,오 INFJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=534337&referrerAllArticles=false
624,534320,칭찬 받는거 좋아요,소라게 ENFJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=534320&referrerAllArticles=false
625,534097,INFJ의 언어와 방어기제 (인프피의 시선),요호 INFP 4w5,40,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=534097&referrerAllArticles=false
626,534088,"참, 아이가 안쓰러웠어요.",여행 ENFJ 4w5,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=534088&referrerAllArticles=false
627,534067,백신 맞으려는데,크루비 inftj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=534067&referrerAllArticles=false
628,534045,인프제전남친 ‘너 불편할까봐 피해주려고 했지’ 이거,VINFP,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=534045&referrerAllArticles=false
629,533979,인프제는 어떤 상태일까요?,오스카ENFP,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533979&referrerAllArticles=false
630,533879,이 노래를 듣고 갬성을 느껴봅시다!,크루비 inftj,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533879&referrerAllArticles=false
631,533872,엔프제 남자분들에게 질문있어용..,행복한잉뿌삐,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533872&referrerAllArticles=false
632,533863,enfj 분들 원래 이렇게 tmi 넘쳐요?,entp 프누,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533863&referrerAllArticles=false
633,533751,나 스스로 잘살고있구나 처음 느껴봤습니다,리림 ENFJ,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533751&referrerAllArticles=false
634,533657,25억 테스트,로스코 enfj,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533657&referrerAllArticles=false
635,533594,카톡 읽었는데 늦게 답변하는 인프제 남자분,나는누구이고여긴어디,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533594&referrerAllArticles=false
636,533593,ENFJ-A 특징알려주새용,재이E,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533593&referrerAllArticles=false
637,533565,"임시등록글은 늘어나는데, 글을 게시하지는 않는 이유",넬리치,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533565&referrerAllArticles=false
638,533527,퇴사문제,INFJ106,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533527&referrerAllArticles=false
639,533503,ENFJ에서 무슨성격으로 바뀌는거같나요??,엔프제임다,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533503&referrerAllArticles=false
640,533480,하나만 여쭤봐요!!,여행 ENFJ 4w5,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533480&referrerAllArticles=false
641,533459,"엔프제님들 (타인과의 연락 관련, 카톡등)",hiyogo enfj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533459&referrerAllArticles=false
642,533326,ENFJ가 생각하는 이상적인 애인 유형 !,ENFJ 2w3 냐옹,10,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533326&referrerAllArticles=false
643,533266,Infj 분들은 가장 안정감 있었던 유형이 뭐였나요,Me인 프제,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533266&referrerAllArticles=false
644,533255,INFJ 답장이 늦는 이유는 무엇일까요?,개인주의 ENTJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533255&referrerAllArticles=false
645,533220,ENFJ 여자랑 친해지는 방법엔 뭐가 있을까여..(저는 INFJ 여자입니당),미야오INFJ 4w5,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533220&referrerAllArticles=false
646,533212,ENFJ 사랑과 정이 너무 많아서 힘들어요..,둘리쓰,6,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533212&referrerAllArticles=false
647,533197,infj 친구와 다시 친해지고 싶어요,수수 INTP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533197&referrerAllArticles=false
648,533165,사랑에 빠지는 과정,토끼 ENTFJ 7w8,38,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533165&referrerAllArticles=false
649,533130,불도저같은 사람,시뚱intp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533130&referrerAllArticles=false
650,533075,약속 취소...,나눙ENFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533075&referrerAllArticles=false
651,533053,인프제 아무거나 질문 받습니다!,수련중,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533053&referrerAllArticles=false
652,533045,혹시 카톡 대화 좀 봐주실 infj님(남자분) 계실까요?,소금이 istp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=13&userDisplay=50&menuid=14&boardtype=L&articleid=533045&referrerAllArticles=false
653,532799,인프제에 대해서 (질문),사족보행 infj 4w3,6,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=532799&referrerAllArticles=false
654,532752,인프제의 사소한 거짓말(?)을 발견했어요,infphella,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=532752&referrerAllArticles=false
655,532688,내가 느낀 인프제의 재능 1,사족보행 infj 4w3,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=532688&referrerAllArticles=false
656,532632,인프제님들 감정이 상할 때,MBT,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=532632&referrerAllArticles=false
657,532476,너 엔프제 안같아,봉봉 ENFJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=532476&referrerAllArticles=false
658,532322,엔프제의 학창시절은,퐁퐁 ENFJ 2w1,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=532322&referrerAllArticles=false
659,532302,인프제분들은 만약 주변 사람에게 너의 말에 상처받았단 소릴 들었다면?,마이네프로인딘,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=532302&referrerAllArticles=false
660,532257,enfj원래 플러팅 장인인가요,cream eISTP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=532257&referrerAllArticles=false
661,532094,맥주 한 캔,엘엔팁,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=532094&referrerAllArticles=false
662,531949,"INFJ분들께 궁금한 거 있어용! (8기능, Fe)",intp 쥐,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531949&referrerAllArticles=false
663,531941,엔프제가 불건강하면 어떤 모습들일까요??,난왜ENFJ일까,6,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531941&referrerAllArticles=false
664,531939,인프제 남자친구는 무슨 생각을 하고 있을까요,EnFj요자,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531939&referrerAllArticles=false
665,531922,남편이 엔프제입니다 객관적 답변드립니다,또밈밈INTJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531922&referrerAllArticles=false
666,531908,불건강한 enfj 어떻게 상대할까요,Anna INFp,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531908&referrerAllArticles=false
667,531856,ENFJ가 잔소리를 원래 많이하는 편인가요?,눈송이 INFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531856&referrerAllArticles=false
668,531810,엔프제 1-3차 루프때 어떻게 하세요?,넬리치,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531810&referrerAllArticles=false
669,531806,사랑에 빠지기 어렵다는 INFJ,량아 INFJ,9,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531806&referrerAllArticles=false
670,531789,사랑해 햇살아,넬리치,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531789&referrerAllArticles=false
671,531763,엔프제 넘 매력있는거 같아요,까악,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531763&referrerAllArticles=false
672,531560,뜬금없는 자랑이지만,빵먹을래 enfj,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531560&referrerAllArticles=false
673,531513,엔프제분들 저만 이런가요?,리림 ENFJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531513&referrerAllArticles=false
674,531494,인프제의 매력은 무엇일까요?,루나는 ENFJ,6,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531494&referrerAllArticles=false
675,531438,여러분들은,infj 밍밍,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531438&referrerAllArticles=false
676,531397,엔프제들은 너무 들이대면 싫어해요?,프누,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531397&referrerAllArticles=false
677,531394,인프제 남자분을 오랜기간보고 관찰한 점,나는누구이고여긴어디,8,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531394&referrerAllArticles=false
678,531379,전 뼛속꺼지 앤프제 인데요 ..,힑긹,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531379&referrerAllArticles=false
679,531370,엔프제분들 하루종일 계획 하시나요?,ENFJ여자사람,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531370&referrerAllArticles=false
680,531331,나 또 당신 사랑하네,넬리치,7,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531331&referrerAllArticles=false
681,531303,이제 다시 돌아왔으니!,엘엔팁,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531303&referrerAllArticles=false
682,531212,내가 페르소나를 쓰는 이유,수련 9w1,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=14&userDisplay=50&menuid=14&boardtype=L&articleid=531212&referrerAllArticles=false
