,번호,제목,작성자,좋아요,주소
811,502541,estj 여자 질문 받습니다,ESTJ는하니해,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=502541&referrerAllArticles=false
812,502464,은근 엔프피 잇티제 커플들 많은 것 같아요,쿠롬 ENFTP S2 ISTJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=502464&referrerAllArticles=false
813,502344,정식검사 결과 나왔어요!,민트초코칩 ISTJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=502344&referrerAllArticles=false
814,502332,INFJ와 ESTJ의 궁합에 관하여,아름다워 INFJ,23,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=502332&referrerAllArticles=false
815,502294,정식 istj 여자 질문 받습니다,iEstj 프리리우먼,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=502294&referrerAllArticles=false
816,501765,관심가는 istj 남자.. ㅜㅜ,몡몜,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=501765&referrerAllArticles=false
817,501736,ISTJ남자랑 만났다 헤어진 사이인데요,ESFP 사골국물,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=501736&referrerAllArticles=false
818,501693,잇티제분들 문득 생각나는 사람이 있나요?,엣티제근본,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=501693&referrerAllArticles=false
819,501624,istj남자. 생일축하받는거 쑥쓰러워서 이러는건 아니겠죠?,maybe INFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=501624&referrerAllArticles=false
820,501384,istj 잇티제가 보는 infj 인프제는?,쉑쉑,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=501384&referrerAllArticles=false
821,501318,잇티제들 애인 얘기 가족들한테 하나요???,ENFTP S2 ISTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=501318&referrerAllArticles=false
822,501174,증말~ 잇티제 귀엽다~ (자랑글,ENFTP S2 ISTJ,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=501174&referrerAllArticles=false
823,501034,잇티제 남자들에게 약속이란?,뀨웅,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=501034&referrerAllArticles=false
824,500883,ISTJ만 사는 나라 이야기 (2편),잇프피인데요,31,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=500883&referrerAllArticles=false
825,500844,잇티제분들 풍경 사진 자주 찍으시나요?,ENFTP S2 ISTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=500844&referrerAllArticles=false
826,500786,잇티제 너무 답답해요!,entpy,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=500786&referrerAllArticles=false
827,500621,ESTJ도 심심해서 질문받아요~,ESTJ 8w7 ABABB,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=500621&referrerAllArticles=false
828,500593,잇티제는 힘든거 표현 얼마나 하나용??,Isfp엥용,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=500593&referrerAllArticles=false
829,500382,애덤 스미스의 ﻿『도덕감정론』을 통해 본 '공감' 이야기,Cozy ISTJ,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=500382&referrerAllArticles=false
830,500338,이건 집착플이 아니라 물음표 살인마 같은데 ㅋㅋ,ENFTP S2 ISTJ,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=500338&referrerAllArticles=false
831,500326,ISTJ는 직접적으로 좋아한다는 표현 없이 사귀는게 가능한가요?,새우INTJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=500326&referrerAllArticles=false
832,500196,잇티제는 연애할 생각이 없었어도 어떤 사람이 좋으면 하고 싶다는 생각을 하나요? (그외 추가질문),한 줄기의 빛,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=500196&referrerAllArticles=false
833,500183,Estj 궁금한점,INTP5w6,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=500183&referrerAllArticles=false
834,500096,Estj분들한테 친구문제 상담요청,니모Infp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=500096&referrerAllArticles=false
835,500070,여자istj 남자estj 궁합 좋아요!,하늘색 istj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=500070&referrerAllArticles=false
836,500059,Istj는 왜 연애하나요,나시고영이,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=500059&referrerAllArticles=false
837,500018,istj 연락하다 읽씹하면 그려러니 하시나요..?,꼬북intp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=500018&referrerAllArticles=false
838,499963,istj 남친과 이별하게 될까요?,뀨웅,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=499963&referrerAllArticles=false
839,499422,"엔프피 킹받게 하는 잇티제 연하남,,,",ENFTP S2 ISTJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=499422&referrerAllArticles=false
840,499267,INTP 여자가 본 ESTJ(남친),냐지 INTP,21,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=499267&referrerAllArticles=false
841,499265,istj 말을 있는 그대로 받아들이지 못하는 ENFP과대망상을 멈출수있게 도와쥬세요(펑),호싱 enfp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=499265&referrerAllArticles=false
842,498939,여자친구가 estj인데,미매매,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=498939&referrerAllArticles=false
843,498752,"엣티제 1W9, 궁금한거 물어보세요!!",Sarah ESTfJ 1w9,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=498752&referrerAllArticles=false
844,498667,잇티제랑 롱디 해보신 적 있나요??,뀨웅,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=498667&referrerAllArticles=false
845,498631,estj 6w5 질문 받습니다,estj 유키,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=498631&referrerAllArticles=false
846,498612,잇티제 분들 용건없이 연락하는거 어때요?,잇프제에요,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=498612&referrerAllArticles=false
847,498292,Estj Istp 생각차이,Isntp녕녕,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=498292&referrerAllArticles=false
848,498263,오랜만에 ESTJ에게 궁금한점!!,완도ESTJ3w2,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=498263&referrerAllArticles=false
849,498171,너무덥네요 날씨가,parkgapyeol estj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=498171&referrerAllArticles=false
850,498064,ESTJ에게 사랑이란 뭔가요?,일해라 일,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=498064&referrerAllArticles=false
851,498015,ESTJ와 싸울때마다 너무 상처받아요..,INFJ 백곰,7,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=498015&referrerAllArticles=false
852,497966,ISTJ분들 자기랑 비슷한 성향or반대성향 어디끌리나요?,너는알지요,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=17&userDisplay=50&menuid=11&boardtype=L&articleid=497966&referrerAllArticles=false
853,497867,잇티제분들 질문이요!,한 줄기의 빛,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=497867&referrerAllArticles=false
854,496752,잇티제랑 만날 때 어떤걸로 마음 확인할 수 있을까요??,뀨웅,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=496752&referrerAllArticles=false
855,496624,istj 실행력 부러워욤,꼬북intp,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=496624&referrerAllArticles=false
856,496604,ESTJ의 사랑한다는 말..진짜인가요?,망고 ENTJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=496604&referrerAllArticles=false
857,496562,저 내일 이혼하러 가요. ㅠ,늘빛 ESTJ 1w9,13,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=496562&referrerAllArticles=false
858,496554,잇티제 친해지니까 넘 귀여워용☺️,찐 INFP,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=496554&referrerAllArticles=false
859,496463,엣티제 주말에 같이 일하자고 하면 어떤가요?,모르겠옹,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=496463&referrerAllArticles=false
860,496223,잇티제 남자분들께 질문 드려요!,한 줄기의 빛,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=496223&referrerAllArticles=false
861,496219,ESTJ만 사는 나라 이야기,잇프피인데요,32,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=496219&referrerAllArticles=false
862,496177,엣티제가 만든 MBTI 유형별 술자리 영상,냥냥 ESTJ 3w4,5,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=496177&referrerAllArticles=false
863,496128,ENFJ와 ISTJ의 연애..있으신가요?,티백티ENFJ,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=496128&referrerAllArticles=false
864,496127,ESTJ 엣티제 여자 질문 받을게요~,늘빛 ESTJ 1w9,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=496127&referrerAllArticles=false
865,496123,잇티제 남자분들 봐주세요 ㅠ,ENFTP S2 ISTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=496123&referrerAllArticles=false
866,496070,도대체 ISTJ 위로하는 방법을 모르겠어요,호싱 enfp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=496070&referrerAllArticles=false
867,495988,"ISTJ, ESTJ 분들께 질문",레몬에이드1230,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=495988&referrerAllArticles=false
868,495891,ESTJ 남편..,생강라떼,9,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=495891&referrerAllArticles=false
869,495680,애니에서 가장 감명깊게 느꼈던 독백.,밤하늘1,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=495680&referrerAllArticles=false
870,495661,ISTJ 남자분들께 질문드려요!,너는알지요,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=495661&referrerAllArticles=false
871,495571,Estj랑 썸인지 구별법,미매매,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=495571&referrerAllArticles=false
872,495535,시빌라 시스템은 과연 악인걸까?,밤하늘1,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=495535&referrerAllArticles=false
873,495299,잇티제분들 헤어지고도 스토리 보세요?,ENFTP S2 ISTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=495299&referrerAllArticles=false
874,495244,ENFP가 본 ISTJ 첫 인상,호싱 enfp,13,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=495244&referrerAllArticles=false
875,495088,잇티제분들 질문이요!,한 줄기의 빛,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=495088&referrerAllArticles=false
876,494848,istj 카톡 이 정도면 무난한가요?ㅠㅠ,뀨웅,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=494848&referrerAllArticles=false
877,494747,ISTJ만 사는 나라 이야기 (1편),잇프피인데요,68,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=494747&referrerAllArticles=false
878,494692,ISTJ의 Si-Te-Fi (1-2-3차) 기능 강화와 성숙에 대한 경험적 고찰,알파 ISTJ,22,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=494692&referrerAllArticles=false
879,494114,ISTJ =>ESTJ 바뀌신 분 계실까요?,별만두ISTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=494114&referrerAllArticles=false
880,494038,"Estj 여러분, 따뜻한 격려나 위로하시는게",한다면한다isfp,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=494038&referrerAllArticles=false
881,493875,ISTJ 짝사랑 질문,ENFP50,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=493875&referrerAllArticles=false
882,493803,ISTJ 여자분들 질문이요,Wedrf,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=493803&referrerAllArticles=false
883,493298,잇티제님들~ 궁금해용,치규 ENFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=493298&referrerAllArticles=false
884,493209,MBTI가 심리적 안정을 주네요,그 가을,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=493209&referrerAllArticles=false
885,492913,istj분들 이 대화 좀 봐주세요!,뀨웅,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=492913&referrerAllArticles=false
886,492709,남자 분들은 공중화장실에서 볼일 보는데 갑자기 청소부 아주머니 들어오는 거 어떻게 생각하세요?,초코볼러,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=492709&referrerAllArticles=false
887,492672,ESTJ 업무,진쓰진쓰 ESTJ,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=492672&referrerAllArticles=false
888,492468,"한달여만에 접속, 새로운 짝이 생겨서 잘 안 들어왔네요.",ESTJ A 3w2 3w4 팀장,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=492468&referrerAllArticles=false
889,492392,"Si로 느끼고 Te로 정리한 설렘, 근데 이제 Fi를 곁들인",Cozy ISTJ,9,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=492392&referrerAllArticles=false
890,492359,심심해서 받는 엣티제 질문,냥냥 ESTJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=492359&referrerAllArticles=false
891,492256,estj 남자분들 애교 좋아하시나요?,도도 infp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=492256&referrerAllArticles=false
892,491774,[INFJ♡ISTJ 커플이야기] 과연 최악의 궁합일까요? 스왑주의!,INFJ 아카,29,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=491774&referrerAllArticles=false
893,491646,내일은 같이 알바하는 분 선물드릴거에욥,찐 INFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=491646&referrerAllArticles=false
894,491375,INFJ랑 ISTJ 이야기 올리면 궁금해하실분들 계실까요?,INFJ 아카,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=491375&referrerAllArticles=false
895,491091,늙은 커플의 굿모닝 인사...,말양ENTP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=491091&referrerAllArticles=false
896,490930,Istj남자가 가끔 이런말을 하는데요.,Moonstone fp,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=490930&referrerAllArticles=false
897,490619,잔소리하는 잇티제,호싱 enfp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=490619&referrerAllArticles=false
898,490540,잇티제의 연애,사릉 INFP,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=490540&referrerAllArticles=false
899,490033,엣티제 화났을때,가제 entp,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=490033&referrerAllArticles=false
900,489460,않이 엣티제는 사회에선 플러팅을 하지 않는다고 생각했는데,코토미ESFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=489460&referrerAllArticles=false
901,489327,사이보그/트랜스휴먼 되곺다..이런분들계신가요??,제이슨estj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=489327&referrerAllArticles=false
902,489106,Estj => entp 어떻게 보세요?,가제 entp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=18&userDisplay=50&menuid=11&boardtype=L&articleid=489106&referrerAllArticles=false
903,488990,혹시 연애상담해주실 istj분 계실까요?,리토 ISFP,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=488990&referrerAllArticles=false
904,488604,친한 친구가 istj인데 너무 안맞아여,빵또아 INFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=488604&referrerAllArticles=false
905,488290,퐁퐁두두 카페에서 보구 4일차 ㅎㅎ,제이슨estj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=488290&referrerAllArticles=false
906,488228,"ESTJ 선톡, 이거 관심일까요?",하늘하늘INFP,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=488228&referrerAllArticles=false
907,487794,ISTJ분들 제발 도와주세요ㅠㅠ (잇티제분들 질문이요),원결,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=487794&referrerAllArticles=false
908,487772,"ISTJ, ESTJ 분들 모두에게 질문",레몬에이드1230,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=487772&referrerAllArticles=false
909,487739,ESTJ 분들은 ISTP 어떻게 생각하시나요?,자느 istp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=487739&referrerAllArticles=false
910,487665,최고궁합 ISTJ,estp쨔응,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=487665&referrerAllArticles=false
911,487512,ESTJ 선물고르기 너무 어려워요 도와주세요ㅠ,니모Infp,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=487512&referrerAllArticles=false
912,487437,엣티제 동료,소근소근INFJ,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=487437&referrerAllArticles=false
913,487382,estj 사귀기전 썸단계 기간?,라자냐esfp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=487382&referrerAllArticles=false
914,487378,Estj 치료,한다면한다isfp,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=487378&referrerAllArticles=false
915,487263,istj 썸남 그린라이트 맞는지 봐주세요!!,감성적인estp,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=487263&referrerAllArticles=false
916,487157,ESTJ가 아니라 하면 정말 아닌거죠?,개천ISFJ1224,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=487157&referrerAllArticles=false
917,486622,ESTJ 남자 원래,페니 ENTP a,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=486622&referrerAllArticles=false
918,486550,ISTJ 분들 저의 궁금증을 해결해주세여♡,퐁퐁 ENFJ,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=486550&referrerAllArticles=false
919,486390,내 사람들이 행복해보일 때,냠 estj,11,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=486390&referrerAllArticles=false
920,486356,ISTJ에게 감동받은 와중에 웃겼던 것,호싱 enfp,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=486356&referrerAllArticles=false
921,485988,ISTJ 남자는 시간이 지날수록 애정 표현이 직설적이에요,INFPaa,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=485988&referrerAllArticles=false
922,485983,ISTJ 남친 생각할 시간을 갖자고하면.. 이미 끝난건가요?,샤를로쓰,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=485983&referrerAllArticles=false
923,485858,ES(N)TJ랑 가장 잘 어울리는 유형은 뭘까요?,엣티제입니당,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=485858&referrerAllArticles=false
924,485801,평소에 걱정 많고 스트레스 잘 받으시는 분들 mbti 무슨 유형이신가요?,초코볼러,1,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=485801&referrerAllArticles=false
925,485693,잇티제 감정표현 뚝딱거리는거 고장난로봇같고 귀여워요..,enstp,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=485693&referrerAllArticles=false
926,485546,중재하는 estj ㅋㅋㅋㅋ,한다면한다isfp,8,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=485546&referrerAllArticles=false
927,485516,새옴의 20문20답내 능력소질 질문들 왜이리 비슷비슷해보이죠,제이슨estj,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=485516&referrerAllArticles=false
928,484773,ISTJ 환상의 짝꿍은?!??!,ISTJ는어려워ㅠ,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=484773&referrerAllArticles=false
929,484689,꽁냥꽁냥의 사전적 의미,말양ENTP,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=484689&referrerAllArticles=false
930,484660,ISTJ 7w6 분석해주세요,도옴 istp 4w5,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=484660&referrerAllArticles=false
931,484366,다들 백신 무조건 맞으실 건가요?,초코볼러,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=484366&referrerAllArticles=false
932,484082,엣티제 남자친구,잇프삐,0,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=484082&referrerAllArticles=false
933,483798,전 S가 맞는것 같기도요.,밤 산책ISTJ,3,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=483798&referrerAllArticles=false
934,483708,ISTJ여자의 성격은…?,ISTJ는어려워ㅠ,4,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=483708&referrerAllArticles=false
935,482549,Istj분들 isfj의 어떤 부분이 좋아요?,isfj이므니,2,https://cafe.naver.com/ArticleRead.nhn?clubid=11856775&page=19&userDisplay=50&menuid=11&boardtype=L&articleid=482549&referrerAllArticles=false
